code,name,ects,link,professor,description
MICRO-512,Image processing II,3,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/image-processing-ii-MICRO-512,"Liebling Michael Stefan Daniel, Sage Daniel, Unser Michaël, Van De Ville Dimitri Nestor Alice",Study of advanced image processing; mathematical imaging. Development of image-processing software and prototyping in Jupyter Notebooks; application to real-world examples in industrial vision and biomedical imaging.
CS-487,Industrial automation,3,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/industrial-automation-CS-487,"Sommer Philipp Alexander, Tournier Jean-Charles","This course consists of two parts: 1) architecture of automation systems, hands-on lab 2) dependable systems and handling of faults and failures in real-time systems, including fault-tolerant computing"
CS-430,Intelligent agents,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/intelligent-agents-CS-430,Faltings Boi,"Software agents are widely used to control physical, economic and financial processes. The course presents practical methods for implementing software agents and multi-agent systems, supported by programming exercises, and the theoretical underpinnings including computational game theory."
CS-486,Interaction design,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/interaction-design-CS-486,Pu Faltings Pearl,"This course focuses on goal-directed design and interaction design, two subjects treated in depth in the Cooper book (see reference below). To practice these two methods, we propose a design challenge, which is further divided into mini-projects evenly spaced throughout the semester."
CS-428,Interactive theorem proving,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/interactive-theorem-proving-CS-428,"Barrière Aurèle Aimé Aubin, Pit-Claudel Clément","A hands-on introduction to interactive theorem proving, computer-checked mathematics, compiler verification, proofs as programs, dependent types, and proof automation. Come learn how to write computer-checked proofs and certified bug-free code!"
CS-491,Introduction to IT consulting,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/introduction-to-it-consulting-CS-491,Regev Gil,"This course is an introduction to the alignment of enterprise needs with the possibilities offered by Information Technology (IT). Using a simulated business case, we explore how to define the requirements for an IT service that matches stakeholders explicit and implicit wishes."
CS-431,Introduction to natural language processing,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/introduction-to-natural-language-processing-CS-431,"Bosselut Antoine, Chappelier Jean-Cédric, Rajman Martin","The objective of this course is to present the main models, formalisms and algorithms necessary for the development of applications in the field of natural language information processing. The concepts introduced during the lectures will be applied during practical sessions."
CS-479,Learning in neural networks,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/learning-in-neural-networks-CS-479,Gerstner Wulfram,"Artificial Neural Networks are inspired by Biological Neural Networks. One big difference is that optimization in Deep Learning is done with the BackProp Algorithm, whereas in biological neural networks it is not. We show what biologically plausible learning algorithms can do (and what not)."
CS-526,Learning theory,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/learning-theory-CS-526,Macris Nicolas,Machine learning and data analysis are becoming increasingly central in many sciences and applications. This course concentrates on the theoretical underpinnings of machine learning.
CS-421,Machine learning for behavioral data,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/machine-learning-for-behavioral-data-CS-421,Käser Jacober Tanja Christina,"Computer environments such as educational games, interactive simulations, and web services provide large amounts of data, which can be analyzed and serve as a basis for adaptation. This course will cover the core methods of user modeling and personalization, with a focus on educational data."
COM-516,Markov chains and algorithmic applications,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/markov-chains-and-algorithmic-applications-COM-516,,"The study of random walks finds many applications in computer science and communications. The goal of the course is to get familiar with the theory of random walks, and to get an overview of some applications of this theory to problems of interest in communications, computer and network science."
CS-552,Modern natural language processing,8,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/modern-natural-language-processing-CS-552,Bosselut Antoine,"Natural language processing is ubiquitous in modern intelligent technologies, serving as a foundation for language translators, virtual assistants, search engines, and many more. In this course, students will learn algorithmic tools for tackling problems in modern NLP."
EE-452,Network machine learning,4,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/network-machine-learning-EE-452,"Frossard Pascal, Thanou Ntorina","Fundamentals, methods, algorithms and applications of network machine learning and graph neural networks"
COM-512,Networks out of control,6,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/networks-out-of-control-COM-512,,"The goal of this class is to acquire mathematical tools and engineering insight about networks whose structure is random, as well as learning and control techniques applicable to such network data."
MATH-489,Number theory II.c - Cryptography,5,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/number-theory-ii-c-cryptography-MATH-489,Jetchev Dimitar Petkov,The goal of the course is to introduce basic notions from public key cryptography (PKC) as well as basic number-theoretic methods and algorithms for cryptanalysis of protocols and schemes based on PKC.
CS-439,Optimization for machine learning,8,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/optimization-for-machine-learning-CS-439,Flammarion Nicolas Henri Bernard,"This course teaches an overview of modern optimization methods, for applications in machine learning and data science. In particular, scalability of algorithms to large datasets will be discussed in theory and in implementation."
COM-507,Optional research project in communication Systems,8,https://edu.epfl.ch/studyplan/en/master/communication-systems-master-program/coursebook/optional-research-project-in-communication-systems-COM-507,Profs divers *,Individual research during the semester under the guidance of a professor or an assistant.
